# [1] GI
# Sample c= 1.06 mg/ml
#
# Sample environment:
# Detector = Pilatus
# PixelSize_1 = 0.000172
# PixelSize_2 = 0.000172
#
# title = [1] GI
# Frame 120 of 120
# Time per frame (s) = 1.0
# SampleDistance = 2.869
# WaveLength = 9.919e-11
# Normalization = 0.001062898
# DiodeCurr = 8.63513e-05
# MachCurr = 68.63999
# Mask = /data/bm29/archive/CALIBRATION/MASK/BM29/Pcon_19thNovember2015_7keV_v3.edf
#
# N 3
# L q*nm  I_[1] GI  stddev
#
# Sample Information:
# Storage Temperature (degrees C): 20.0
# Measurement Temperature (degrees C): 20.08
# Concentration: 1.06
# Code: GI
  3.200246e-02   1.947710e+02   2.107937e+01
  3.669069e-02   5.376385e+02   1.590040e+01
  4.137892e-02   8.363728e+02   1.477334e+01
  4.606715e-02   7.971915e+02   1.194243e+01
  5.075538e-02   6.077435e+02   9.471783e+00
  5.544361e-02   4.948442e+02   7.896119e+00
  6.013183e-02   4.130216e+02   6.896961e+00
  6.482006e-02   3.539018e+02   6.125342e+00
  6.950829e-02   3.113237e+02   5.512493e+00
  7.419652e-02   2.880838e+02   5.090217e+00
  7.888475e-02   2.732919e+02   4.792746e+00
  8.357298e-02   2.522696e+02   4.467577e+00
  8.826121e-02   2.397284e+02   4.231769e+00
  9.294944e-02   2.348155e+02   4.065445e+00
  9.763767e-02   2.265304e+02   3.882954e+00
  1.023259e-01   2.241640e+02   3.770707e+00
  1.070141e-01   2.155574e+02   3.613127e+00
  1.117024e-01   2.142471e+02   3.520492e+00
  1.163906e-01   2.083703e+02   3.387810e+00
  1.210788e-01   2.032959e+02   3.280523e+00
  1.257670e-01   2.003332e+02   3.193973e+00
  1.304553e-01   1.987038e+02   3.124931e+00
  1.351435e-01   1.962562e+02   3.043058e+00
  1.398317e-01   1.954003e+02   2.983987e+00
  1.445200e-01   1.924086e+02   2.912118e+00
  1.492082e-01   1.939563e+02   2.877152e+00
  1.538964e-01   1.902706e+02   2.799517e+00
  1.585846e-01   1.856664e+02   2.721565e+00
  1.632729e-01   1.846450e+02   2.674649e+00
  1.679611e-01   1.844223e+02   2.635415e+00
  1.726493e-01   1.790575e+02   2.558320e+00
  1.773376e-01   1.790969e+02   2.520361e+00
  1.820258e-01   1.794762e+02   2.490629e+00
  1.867140e-01   1.789695e+02   2.455810e+00
  1.914022e-01   1.772973e+02   2.413451e+00
  1.960905e-01   1.731550e+02   2.351896e+00
  2.007787e-01   1.727710e+02   2.324228e+00
  2.054669e-01   1.721364e+02   2.293484e+00
  2.101552e-01   1.704738e+02   2.256814e+00
  2.148434e-01   1.685994e+02   2.215631e+00
  2.195316e-01   1.654016e+02   2.170554e+00
  2.242199e-01   1.639857e+02   2.138833e+00
  2.289081e-01   1.666087e+02   2.133767e+00
  2.335963e-01   1.633110e+02   2.088854e+00
  2.382845e-01   1.643629e+02   2.073509e+00
  2.429728e-01   1.600755e+02   2.026746e+00
  2.476610e-01   1.591172e+02   2.001633e+00
  2.523492e-01   1.603141e+02   1.989359e+00
  2.570375e-01   1.585847e+02   1.958317e+00
  2.617257e-01   1.552773e+02   1.920680e+00
  2.664139e-01   1.542045e+02   1.897345e+00
  2.711021e-01   1.517702e+02   1.866036e+00
  2.757904e-01   1.483801e+02   1.827377e+00
  2.804786e-01   1.499801e+02   1.822677e+00
  2.851668e-01   1.504766e+02   1.810894e+00
  2.898551e-01   1.482461e+02   1.781896e+00
  2.945433e-01   1.460968e+02   1.754681e+00
  2.992315e-01   1.420571e+02   1.755111e+00
  3.039197e-01   1.434079e+02   1.777367e+00
  3.086080e-01   1.404071e+02   1.763770e+00
  3.132962e-01   1.421008e+02   1.775301e+00
  3.179844e-01   1.392668e+02   1.757165e+00
  3.226727e-01   1.345622e+02   1.727182e+00
  3.273609e-01   1.325178e+02   1.712100e+00
  3.320491e-01   1.311717e+02   1.700322e+00
  3.367374e-01   1.308590e+02   1.693823e+00
  3.414256e-01   1.286940e+02   1.676340e+00
  3.461138e-01   1.289849e+02   1.674803e+00
  3.508020e-01   1.284274e+02   1.667162e+00
