# GI Buffer
# Sample c= 0.0 mg/ml
#
# Sample environment:
# Detector = Pilatus
# PixelSize_1 = 0.000172
# PixelSize_2 = 0.000172
#
# title = GI Buffer
# Frame 20 of 120
# Time per frame (s) = 1.0
# SampleDistance = 2.869
# WaveLength = 9.919e-11
# Normalization = 0.001062898
# DiodeCurr = 8.75021e-05
# MachCurr = 68.91177
# Mask = /data/bm29/archive/CALIBRATION/MASK/BM29/Pcon_19thNovember2015_7keV_v3.edf
#
# N 3
# L q*nm  I_GI Buffer  stddev
#
# Sample Information:
# Storage Temperature (degrees C): 20.0
# Measurement Temperature (degrees C): 20.08
# Concentration: 0.0
# Code: GIBuffer
  3.200246e-02   1.467111e+02   1.817408e+01
  3.669069e-02   4.658488e+02   1.470316e+01
  4.137892e-02   6.869868e+02   1.330081e+01
  4.606715e-02   5.949472e+02   1.024886e+01
  5.075538e-02   3.887198e+02   7.525147e+00
  5.544361e-02   2.854407e+02   5.957480e+00
  6.013183e-02   2.125840e+02   4.915435e+00
  6.482006e-02   1.631444e+02   4.131429e+00
  6.950829e-02   1.268142e+02   3.495031e+00
  7.419652e-02   1.066419e+02   3.076565e+00
  7.888475e-02   8.883260e+01   2.714454e+00
  8.357298e-02   7.848507e+01   2.475473e+00
  8.826121e-02   6.841912e+01   2.245826e+00
  9.294944e-02   6.232853e+01   2.080719e+00
  9.763767e-02   5.946368e+01   1.976287e+00
  1.023259e-01   5.453196e+01   1.847526e+00
  1.070141e-01   4.791589e+01   1.692259e+00
  1.117024e-01   4.673060e+01   1.633322e+00
  1.163906e-01   4.168621e+01   1.505298e+00
  1.210788e-01   4.286044e+01   1.496347e+00
  1.257670e-01   4.341946e+01   1.477141e+00
  1.304553e-01   4.014811e+01   1.395388e+00
  1.351435e-01   3.882834e+01   1.344615e+00
  1.398317e-01   3.607172e+01   1.273629e+00
  1.445200e-01   3.547972e+01   1.242259e+00
  1.492082e-01   3.425681e+01   1.201184e+00
  1.538964e-01   3.378064e+01   1.171808e+00
  1.585846e-01   3.337486e+01   1.146270e+00
  1.632729e-01   3.301719e+01   1.123553e+00
  1.679611e-01   3.087061e+01   1.071125e+00
  1.726493e-01   2.979128e+01   1.036641e+00
  1.773376e-01   2.986630e+01   1.022433e+00
  1.820258e-01   3.094816e+01   1.027420e+00
  1.867140e-01   2.927606e+01   9.867039e-01
  1.914022e-01   3.136449e+01   1.008397e+00
  1.960905e-01   2.992798e+01   9.713245e-01
  2.007787e-01   2.921081e+01   9.493803e-01
  2.054669e-01   2.876853e+01   9.314157e-01
  2.101552e-01   2.672913e+01   8.877375e-01
  2.148434e-01   2.890257e+01   9.113031e-01
  2.195316e-01   2.871875e+01   8.984804e-01
  2.242199e-01   2.814824e+01   8.802879e-01
  2.289081e-01   2.847273e+01   8.762699e-01
  2.335963e-01   2.778795e+01   8.559608e-01
  2.382845e-01   2.845774e+01   8.570957e-01
  2.429728e-01   2.746104e+01   8.339127e-01
  2.476610e-01   2.684641e+01   8.167595e-01
  2.523492e-01   2.674472e+01   8.071821e-01
  2.570375e-01   2.746019e+01   8.095235e-01
  2.617257e-01   2.823724e+01   8.136493e-01
  2.664139e-01   2.736233e+01   7.939616e-01
  2.711021e-01   2.752188e+01   7.893891e-01
  2.757904e-01   2.751101e+01   7.816618e-01
  2.804786e-01   2.688052e+01   7.665439e-01
  2.851668e-01   2.702642e+01   7.623914e-01
  2.898551e-01   2.621425e+01   7.443630e-01
  2.945433e-01   2.700707e+01   7.494482e-01
  2.992315e-01   2.678559e+01   7.570926e-01
  3.039197e-01   2.660521e+01   7.605001e-01
  3.086080e-01   2.548263e+01   7.464395e-01
  3.132962e-01   2.682810e+01   7.662913e-01
  3.179844e-01   2.588871e+01   7.526083e-01
  3.226727e-01   2.580829e+01   7.514174e-01
  3.273609e-01   2.716221e+01   7.700161e-01
  3.320491e-01   2.739449e+01   7.719124e-01
  3.367374e-01   2.695378e+01   7.636626e-01
  3.414256e-01   2.643254e+01   7.547058e-01
  3.461138e-01   2.684453e+01   7.590099e-01
  3.508020e-01   2.704788e+01   7.600476e-01
  3.554903e-01   2.706306e+01   7.574236e-01
  3.601785e-01   2.720335e+01   7.579345e-01
  3.648667e-01   2.614984e+01   7.484672e-01
  3.695550e-01   2.678004e+01   7.745876e-01
  3.742432e-01   2.646232e+01   7.786816e-01
  3.789314e-01   2.605882e+01   7.800191e-01
  3.836196e-01   2.717553e+01   8.016577e-01
  3.883079e-01   2.638486e+01   7.942005e-01
  3.929961e-01   2.674310e+01   8.068773e-01
  3.976843e-01   2.601071e+01   8.065659e-01
  4.023726e-01   2.733996e+01   8.351200e-01
  4.070608e-01   2.636237e+01   8.233952e-01
  4.117490e-01   2.573594e+01   8.151529e-01
  4.164372e-01   2.622665e+01   8.242697e-01
  4.211255e-01   2.511698e+01   8.082563e-01
