# GI Buffer
# Sample c= 0.0 mg/ml
#
# Sample environment:
# Detector = Pilatus
# PixelSize_1 = 0.000172
# PixelSize_2 = 0.000172
#
# title = GI Buffer
# Frame 91 of 120
# Time per frame (s) = 1.0
# SampleDistance = 2.869
# WaveLength = 9.919e-11
# Normalization = 0.001062898
# DiodeCurr = 8.723367e-05
# MachCurr = 68.84084
# Mask = /data/bm29/archive/CALIBRATION/MASK/BM29/Pcon_19thNovember2015_7keV_v3.edf
#
# N 3
# L q*nm  I_GI Buffer  stddev
#
# Sample Information:
# Storage Temperature (degrees C): 20.0
# Measurement Temperature (degrees C): 20.08
# Concentration: 0.0
# Code: GIBuffer
  3.200246e-02   1.574745e+02   1.885789e+01
  3.669069e-02   4.703724e+02   1.479709e+01
  4.137892e-02   6.535245e+02   1.299277e+01
  4.606715e-02   5.688933e+02   1.003735e+01
  5.075538e-02   3.857277e+02   7.507655e+00
  5.544361e-02   2.782861e+02   5.891388e+00
  6.013183e-02   1.991451e+02   4.764843e+00
  6.482006e-02   1.598274e+02   4.095500e+00
  6.950829e-02   1.330022e+02   3.584790e+00
  7.419652e-02   1.060465e+02   3.072680e+00
  7.888475e-02   9.232966e+01   2.771622e+00
  8.357298e-02   8.114861e+01   2.520998e+00
  8.826121e-02   7.091823e+01   2.289990e+00
  9.294944e-02   6.097918e+01   2.061237e+00
  9.763767e-02   5.764990e+01   1.948905e+00
  1.023259e-01   5.310896e+01   1.826065e+00
  1.070141e-01   4.707150e+01   1.679860e+00
  1.117024e-01   4.420980e+01   1.591100e+00
  1.163906e-01   4.485294e+01   1.563828e+00
  1.210788e-01   4.240952e+01   1.490743e+00
  1.257670e-01   3.986914e+01   1.417638e+00
  1.304553e-01   3.873282e+01   1.372680e+00
  1.351435e-01   3.863832e+01   1.343383e+00
  1.398317e-01   3.820012e+01   1.312680e+00
  1.445200e-01   3.426844e+01   1.222746e+00
  1.492082e-01   3.479039e+01   1.212364e+00
  1.538964e-01   3.513429e+01   1.196893e+00
  1.585846e-01   3.403381e+01   1.159310e+00
  1.632729e-01   3.358348e+01   1.134889e+00
  1.679611e-01   3.173985e+01   1.087770e+00
  1.726493e-01   3.127214e+01   1.063726e+00
  1.773376e-01   3.134379e+01   1.049027e+00
  1.820258e-01   2.982096e+01   1.010087e+00
  1.867140e-01   3.033398e+01   1.005918e+00
  1.914022e-01   2.888076e+01   9.691345e-01
  1.960905e-01   2.887115e+01   9.554873e-01
  2.007787e-01   2.854293e+01   9.399071e-01
  2.054669e-01   2.916521e+01   9.392570e-01
  2.101552e-01   2.966076e+01   9.365920e-01
  2.148434e-01   2.908866e+01   9.156377e-01
  2.195316e-01   2.964224e+01   9.142155e-01
  2.242199e-01   2.800758e+01   8.794357e-01
  2.289081e-01   2.857198e+01   8.791453e-01
  2.335963e-01   2.801841e+01   8.608243e-01
  2.382845e-01   2.811562e+01   8.532378e-01
  2.429728e-01   2.727013e+01   8.322866e-01
  2.476610e-01   2.796702e+01   8.349133e-01
  2.523492e-01   2.820245e+01   8.301623e-01
  2.570375e-01   2.802894e+01   8.191212e-01
  2.617257e-01   2.708237e+01   7.980619e-01
  2.664139e-01   2.721238e+01   7.930005e-01
  2.711021e-01   2.819415e+01   8.002004e-01
  2.757904e-01   2.762321e+01   7.844583e-01
  2.804786e-01   2.651897e+01   7.625419e-01
  2.851668e-01   2.767808e+01   7.727141e-01
  2.898551e-01   2.712183e+01   7.583028e-01
  2.945433e-01   2.733471e+01   7.551397e-01
  2.992315e-01   2.723615e+01   7.646073e-01
  3.039197e-01   2.662440e+01   7.619439e-01
  3.086080e-01   2.721140e+01   7.725296e-01
  3.132962e-01   2.739741e+01   7.755699e-01
  3.179844e-01   2.715180e+01   7.719342e-01
  3.226727e-01   2.688712e+01   7.681411e-01
  3.273609e-01   2.689732e+01   7.674303e-01
  3.320491e-01   2.720678e+01   7.704459e-01
  3.367374e-01   2.758883e+01   7.737942e-01
  3.414256e-01   2.739373e+01   7.694865e-01
  3.461138e-01   2.737501e+01   7.676511e-01
  3.508020e-01   2.730775e+01   7.648641e-01
  3.554903e-01   2.739388e+01   7.632105e-01
  3.601785e-01   2.797748e+01   7.698248e-01
  3.648667e-01   2.693144e+01   7.607381e-01
  3.695550e-01   2.682879e+01   7.764840e-01
  3.742432e-01   2.700201e+01   7.877914e-01
  3.789314e-01   2.801782e+01   8.100508e-01
  3.836196e-01   2.744646e+01   8.068825e-01
  3.883079e-01   2.677835e+01   8.013309e-01
  3.929961e-01   2.659635e+01   8.058978e-01
  3.976843e-01   2.612229e+01   8.095368e-01
  4.023726e-01   2.574345e+01   8.116158e-01
  4.070608e-01   2.674077e+01   8.305584e-01
  4.117490e-01   2.752066e+01   8.442395e-01
  4.164372e-01   2.664210e+01   8.320496e-01
  4.211255e-01   2.810975e+01   8.563693e-01
  4.258137e-01   2.841666e+01   8.617584e-01
  4.305019e-01   2.676540e+01   8.355656e-01
  4.351902e-01   2.583517e+01   8.192247e-01
  4.398784e-01   2.584139e+01   8.183315e-01
  4.445666e-01   2.674074e+01   8.419864e-01
  4.492548e-01   2.677351e+01   8.712705e-01
  4.539431e-01   2.727912e+01   8.963852e-01
  4.586313e-01   2.699601e+01   9.051683e-01
  4.633195e-01   2.688097e+01   9.153176e-01
  4.680078e-01   2.645190e+01   9.187056e-01
  4.726960e-01   2.424697e+01   8.889849e-01
  4.773842e-01   2.758044e+01   9.575556e-01
  4.820725e-01   2.704912e+01   9.574001e-01
  4.867607e-01   2.667326e+01   9.598048e-01
  4.914489e-01   2.741641e+01   9.815786e-01
  4.961371e-01   2.665959e+01   9.759122e-01
  5.008254e-01   2.547992e+01   9.619173e-01
  5.055136e-01   2.761671e+01   1.009828e+00
  5.102018e-01   2.710955e+01   9.775670e-01
  5.148901e-01   2.584643e+01   9.211707e-01
  5.195783e-01   2.580570e+01   9.049746e-01
  5.242665e-01   2.695254e+01   9.140216e-01
  5.289547e-01   2.676059e+01   9.021036e-01
  5.336430e-01   2.567290e+01   8.759194e-01
  5.383312e-01   2.582897e+01   8.721886e-01
  5.430194e-01   2.694048e+01   8.853939e-01
  5.477077e-01   2.543349e+01   8.554982e-01
  5.523959e-01   2.654723e+01   8.691619e-01
  5.570841e-01   2.630649e+01   8.604867e-01
  5.617723e-01   2.601776e+01   8.521256e-01
  5.664606e-01   2.572740e+01   8.436378e-01
  5.711488e-01   2.577880e+01   8.411471e-01
  5.758370e-01   2.648384e+01   8.478130e-01
