# Sample description: GI
# Parent(s): ../20151214/GI_no_protection/1d/GI_np_030_00071.dat
# No protection
3.200246e-02	4.116050e+01	2.092005e+01
3.669069e-02	8.574390e+01	1.637632e+01
4.137892e-02	1.538808e+02	1.473997e+01
4.606715e-02	2.155620e+02	1.194784e+01
5.075538e-02	2.174023e+02	9.473024e+00
5.544361e-02	2.067273e+02	7.846819e+00
6.013183e-02	1.924509e+02	6.808401e+00
6.482006e-02	1.814191e+02	6.051525e+00
6.950829e-02	1.757915e+02	5.474115e+00
7.419652e-02	1.723534e+02	5.018366e+00
7.888475e-02	1.705029e+02	4.701098e+00
8.357298e-02	1.724991e+02	4.469633e+00
8.826121e-02	1.636921e+02	4.184289e+00
9.294944e-02	1.610001e+02	3.977306e+00
9.763767e-02	1.609590e+02	3.816445e+00
1.023259e-01	1.532985e+02	3.617778e+00
1.070141e-01	1.529690e+02	3.502182e+00
1.117024e-01	1.548259e+02	3.413941e+00
1.163906e-01	1.502080e+02	3.274103e+00
1.210788e-01	1.489945e+02	3.183353e+00
1.257670e-01	1.439578e+02	3.065277e+00
1.304553e-01	1.430117e+02	2.990674e+00
1.351435e-01	1.471099e+02	2.956054e+00
1.398317e-01	1.468090e+02	2.892830e+00
1.445200e-01	1.446396e+02	2.817458e+00
1.492082e-01	1.430874e+02	2.754157e+00
1.538964e-01	1.403320e+02	2.679746e+00
1.585846e-01	1.390969e+02	2.621066e+00
1.632729e-01	1.396528e+02	2.582243e+00
1.679611e-01	1.364847e+02	2.518739e+00
1.726493e-01	1.324773e+02	2.448292e+00
1.773376e-01	1.336563e+02	2.416240e+00
1.820258e-01	1.371382e+02	2.407333e+00
1.867140e-01	1.364421e+02	2.370525e+00
1.914022e-01	1.357657e+02	2.333744e+00
1.960905e-01	1.330990e+02	2.280352e+00
2.007787e-01	1.315847e+02	2.243742e+00
2.054669e-01	1.286898e+02	2.196752e+00
2.101552e-01	1.265535e+02	2.155968e+00
2.148434e-01	1.256339e+02	2.121561e+00
2.195316e-01	1.263813e+02	2.101365e+00
2.242199e-01	1.241163e+02	2.062542e+00
2.289081e-01	1.231674e+02	2.034439e+00
2.335963e-01	1.242057e+02	2.018698e+00
2.382845e-01	1.237129e+02	1.992968e+00
2.429728e-01	1.201286e+02	1.949152e+00
2.476610e-01	1.179849e+02	1.916340e+00
2.523492e-01	1.141923e+02	1.871989e+00
2.570375e-01	1.178351e+02	1.875474e+00
2.617257e-01	1.146875e+02	1.837843e+00
2.664139e-01	1.142740e+02	1.818413e+00
2.711021e-01	1.117005e+02	1.785801e+00
2.757904e-01	1.085874e+02	1.748785e+00
2.804786e-01	1.098387e+02	1.742748e+00
2.851668e-01	1.102426e+02	1.730653e+00
2.898551e-01	1.075411e+02	1.698426e+00
2.945433e-01	1.070701e+02	1.681669e+00
2.992315e-01	1.064452e+02	1.701751e+00
3.039197e-01	1.063914e+02	1.713998e+00
3.086080e-01	1.038885e+02	1.703652e+00
3.132962e-01	1.018623e+02	1.689737e+00
3.179844e-01	1.026585e+02	1.694420e+00
3.226727e-01	1.031375e+02	1.697865e+00
3.273609e-01	9.863274e+01	1.665729e+00
3.320491e-01	9.731078e+01	1.653303e+00
3.367374e-01	9.505877e+01	1.634779e+00
3.414256e-01	9.353740e+01	1.620759e+00
3.461138e-01	9.229413e+01	1.609439e+00
3.508020e-01	9.152439e+01	1.599623e+00
3.554903e-01	8.907252e+01	1.576847e+00
3.601785e-01	9.040714e+01	1.582892e+00
3.648667e-01	8.769295e+01	1.576024e+00
3.695550e-01	8.401104e+01	1.585174e+00
3.742432e-01	8.415073e+01	1.604716e+00
3.789314e-01	8.286218e+01	1.609778e+00
3.836196e-01	8.065654e+01	1.602793e+00
3.883079e-01	7.904077e+01	1.600295e+00
3.929961e-01	8.001851e+01	1.622393e+00
3.976843e-01	7.839710e+01	1.630727e+00
4.023726e-01	8.060237e+01	1.664833e+00
4.070608e-01	7.484123e+01	1.626127e+00
4.117490e-01	7.220642e+01	1.608188e+00
4.164372e-01	7.217900e+01	1.609545e+00
4.211255e-01	7.010365e+01	1.596071e+00
4.258137e-01	6.935523e+01	1.591003e+00
4.305019e-01	6.695634e+01	1.570281e+00
4.351902e-01	6.883393e+01	1.582416e+00
4.398784e-01	6.707313e+01	1.565521e+00
4.445666e-01	6.801270e+01	1.593298e+00
4.492548e-01	6.564925e+01	1.625758e+00
4.539431e-01	6.393466e+01	1.640133e+00
4.586313e-01	6.311674e+01	1.656017e+00
4.633195e-01	6.124573e+01	1.661625e+00
4.680078e-01	6.180750e+01	1.684939e+00
4.726960e-01	6.066279e+01	1.693607e+00
4.773842e-01	6.111914e+01	1.714134e+00
4.820725e-01	6.006395e+01	1.721283e+00
4.867607e-01	5.782228e+01	1.715974e+00
4.914489e-01	5.585613e+01	1.707768e+00
4.961371e-01	5.330571e+01	1.697855e+00
5.008254e-01	5.554420e+01	1.734117e+00
5.055136e-01	5.190542e+01	1.710529e+00
5.102018e-01	5.030598e+01	1.655431e+00
5.148901e-01	5.074708e+01	1.600968e+00
5.195783e-01	4.912287e+01	1.558194e+00
5.242665e-01	4.886015e+01	1.536232e+00
5.289547e-01	5.009174e+01	1.534356e+00
5.336430e-01	4.548759e+01	1.473913e+00
5.383312e-01	4.721032e+01	1.478112e+00
5.430194e-01	4.571337e+01	1.456493e+00
5.477077e-01	4.422853e+01	1.432824e+00
5.523959e-01	4.311574e+01	1.412754e+00
5.570841e-01	4.342128e+01	1.409098e+00
5.617723e-01	4.046403e+01	1.373439e+00
5.664606e-01	4.189630e+01	1.381492e+00
5.711488e-01	4.106784e+01	1.367730e+00
5.758370e-01	3.806542e+01	1.329248e+00
5.805253e-01	3.659366e+01	1.306856e+00
5.852135e-01	3.797320e+01	1.309594e+00
5.899017e-01	3.619003e+01	1.283977e+00
5.945900e-01	3.555540e+01	1.268834e+00
5.992782e-01	3.552987e+01	1.258738e+00
6.039664e-01	3.434681e+01	1.240318e+00
6.086546e-01	3.304584e+01	1.219177e+00
6.133429e-01	3.340787e+01	1.214318e+00
6.180311e-01	3.225770e+01	1.197338e+00
6.227193e-01	3.265107e+01	1.192762e+00
6.274076e-01	3.041593e+01	1.166172e+00
6.320958e-01	2.769177e+01	1.133694e+00
6.367840e-01	2.730071e+01	1.126816e+00
6.414722e-01	2.762809e+01	1.126654e+00
6.461605e-01	2.752141e+01	1.123045e+00
6.508487e-01	2.664597e+01	1.112915e+00
6.555369e-01	2.840443e+01	1.125899e+00
6.602252e-01	2.649992e+01	1.104824e+00
6.649134e-01	2.382117e+01	1.074032e+00
6.696016e-01	2.448108e+01	1.077754e+00
6.742898e-01	2.365891e+01	1.065702e+00
6.789781e-01	2.290521e+01	1.057468e+00
6.836663e-01	2.380282e+01	1.064674e+00
6.883545e-01	2.346449e+01	1.057907e+00
6.930428e-01	2.122476e+01	1.031689e+00
6.977310e-01	2.201818e+01	1.037530e+00
7.024192e-01	2.155731e+01	1.030194e+00
7.071074e-01	1.992979e+01	1.010613e+00
7.117957e-01	1.941347e+01	1.003160e+00
7.164839e-01	1.896061e+01	9.953157e-01
7.211721e-01	1.884399e+01	9.921080e-01
7.258604e-01	1.912411e+01	9.923648e-01
7.305486e-01	1.807122e+01	9.794292e-01
7.352368e-01	1.768426e+01	9.730802e-01
7.399251e-01	1.761550e+01	9.693458e-01
7.446133e-01	1.542305e+01	9.432041e-01
7.493015e-01	1.555336e+01	9.446000e-01
7.539897e-01	1.603126e+01	9.453134e-01
7.586780e-01	1.501262e+01	9.327017e-01
7.633662e-01	1.489547e+01	9.304634e-01
7.680544e-01	1.481246e+01	9.271263e-01
7.727427e-01	1.551033e+01	9.318333e-01
7.774309e-01	1.353999e+01	9.089819e-01
7.821191e-01	1.351761e+01	9.070475e-01
7.868073e-01	1.362035e+01	9.048099e-01
